%	Date:	2010-12-14	Time:	16:44:18
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.031600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
6.4281E+1	3.6500E+1	5.9430E+0	2.2662E-1	-5.3042E+1	-6.7657E+1	-9.9950E+1	-9.2810E+1
7.0548E+1	3.6505E+1	5.4042E+0	2.2768E-1	-5.2998E+1	-6.7732E+1	-9.6216E+1	-8.9720E+1
7.7426E+1	3.6509E+1	4.9107E+0	2.2606E-1	-5.3052E+1	-6.8010E+1	-1.0460E+2	-9.7400E+1
8.4975E+1	3.6512E+1	4.4577E+0	2.2702E-1	-5.3026E+1	-6.7681E+1	-9.1732E+1	-9.4527E+1
9.3260E+1	3.6515E+1	4.0419E+0	2.2695E-1	-5.3018E+1	-6.7984E+1	-9.7771E+1	-1.0014E+2
1.0235E+2	3.6518E+1	3.6612E+0	2.2803E-1	-5.2980E+1	-6.7839E+1	-9.8896E+1	-9.6279E+1
1.1233E+2	3.6521E+1	3.3093E+0	2.2742E-1	-5.3011E+1	-6.7640E+1	-1.0209E+2	-8.9612E+1
1.2328E+2	3.6523E+1	2.9853E+0	2.2711E-1	-5.3027E+1	-6.7548E+1	-9.2358E+1	-9.1598E+1
1.3530E+2	3.6525E+1	2.6867E+0	2.2719E-1	-5.3017E+1	-6.7754E+1	-9.3657E+1	-9.1116E+1
1.4850E+2	3.6527E+1	2.4080E+0	2.2675E-1	-5.3022E+1	-6.8114E+1	-9.7539E+1	-9.1902E+1
1.6298E+2	3.6529E+1	2.1504E+0	2.2681E-1	-5.3034E+1	-6.7684E+1	-9.8309E+1	-9.1456E+1
1.7886E+2	3.6530E+1	1.9109E+0	2.2682E-1	-5.3028E+1	-6.7853E+1	-1.1193E+2	-8.9768E+1
1.9630E+2	3.6531E+1	1.6875E+0	2.2789E-1	-5.2984E+1	-6.7919E+1	-9.5720E+1	-9.0917E+1
2.1544E+2	3.6532E+1	1.4777E+0	2.2934E-1	-5.2931E+1	-6.7767E+1	-9.8924E+1	-9.2632E+1
2.3645E+2	3.6533E+1	1.2785E+0	2.2900E-1	-5.2951E+1	-6.7589E+1	-9.8937E+1	-9.1942E+1
2.5950E+2	3.6534E+1	1.0913E+0	2.2746E-1	-5.3010E+1	-6.7650E+1	-9.0783E+1	-8.9937E+1
2.8480E+2	3.6535E+1	9.1260E-1	2.2854E-1	-5.2971E+1	-6.7533E+1	-1.0600E+2	-8.8976E+1
3.1257E+2	3.6536E+1	7.4072E-1	2.2855E-1	-5.2972E+1	-6.7496E+1	-9.7183E+1	-9.0409E+1
3.4305E+2	3.6536E+1	5.7508E-1	2.2832E-1	-5.2969E+1	-6.7853E+1	-9.2186E+1	-9.3379E+1
3.7649E+2	3.6537E+1	4.1429E-1	2.2845E-1	-5.2962E+1	-6.7918E+1	-9.0257E+1	-9.1620E+1
4.1320E+2	3.6537E+1	2.5640E-1	2.2833E-1	-5.2979E+1	-6.7524E+1	-9.8323E+1	-9.5605E+1
4.5349E+2	3.6538E+1	1.0035E-1	2.2912E-1	-5.2939E+1	-6.7826E+1	-8.8364E+1	-8.9787E+1
4.9770E+2	3.6538E+1	-5.5254E-2	2.2865E-1	-5.2957E+1	-6.7844E+1	-8.8607E+1	-9.1874E+1
5.4623E+2	3.6538E+1	-2.1115E-1	2.2887E-1	-5.2957E+1	-6.7602E+1	-8.8982E+1	-8.7599E+1
5.9948E+2	3.6538E+1	-3.6940E-1	2.2946E-1	-5.2927E+1	-6.7818E+1	-8.7757E+1	-8.8894E+1
6.5793E+2	3.6538E+1	-5.3164E-1	2.2855E-1	-5.2978E+1	-6.7368E+1	-8.9846E+1	-8.9032E+1
7.2208E+2	3.6538E+1	-6.9854E-1	2.2852E-1	-5.2974E+1	-6.7519E+1	-8.6669E+1	-8.8171E+1
7.9248E+2	3.6538E+1	-8.7167E-1	2.2914E-1	-5.2946E+1	-6.7604E+1	-8.7143E+1	-9.1820E+1
8.6975E+2	3.6538E+1	-1.0529E+0	2.2939E-1	-5.2934E+1	-6.7698E+1	-8.6851E+1	-8.7469E+1
9.5455E+2	3.6537E+1	-1.2429E+0	2.3002E-1	-5.2924E+1	-6.7291E+1	-8.6844E+1	-8.7731E+1
1.0476E+3	3.6537E+1	-1.4442E+0	2.2832E-1	-5.3000E+1	-6.7046E+1	-8.6036E+1	-8.9534E+1
1.1498E+3	3.6536E+1	-1.6572E+0	2.2952E-1	-5.2950E+1	-6.7178E+1	-8.4147E+1	-8.5083E+1
1.2619E+3	3.6535E+1	-1.8853E+0	2.2984E-1	-5.2935E+1	-6.7213E+1	-8.3882E+1	-8.9223E+1
1.3849E+3	3.6534E+1	-2.1301E+0	2.2931E-1	-5.2965E+1	-6.7007E+1	-8.2839E+1	-8.7744E+1
1.5199E+3	3.6532E+1	-2.3927E+0	2.2914E-1	-5.2976E+1	-6.6932E+1	-8.3365E+1	-8.5024E+1
1.6681E+3	3.6530E+1	-2.6757E+0	2.2842E-1	-5.3007E+1	-6.6926E+1	-8.2586E+1	-8.2964E+1
1.8307E+3	3.6528E+1	-2.9822E+0	2.2796E-1	-5.3036E+1	-6.6715E+1	-8.0388E+1	-8.3877E+1
2.0092E+3	3.6525E+1	-3.3142E+0	2.2960E-1	-5.2989E+1	-6.6322E+1	-7.9989E+1	-8.4511E+1
2.2051E+3	3.6522E+1	-3.6748E+0	2.2974E-1	-5.2995E+1	-6.6148E+1	-7.8774E+1	-8.3398E+1
2.4201E+3	3.6517E+1	-4.0662E+0	2.2956E-1	-5.3023E+1	-6.5754E+1	-7.8825E+1	-8.2653E+1
2.6561E+3	3.6512E+1	-4.4925E+0	2.2883E-1	-5.3068E+1	-6.5568E+1	-7.7257E+1	-8.2132E+1
2.9151E+3	3.6506E+1	-4.9567E+0	2.2987E-1	-5.3051E+1	-6.5179E+1	-7.7039E+1	-8.1479E+1
3.1993E+3	3.6499E+1	-5.4629E+0	2.2867E-1	-5.3122E+1	-6.4896E+1	-7.6367E+1	-8.0455E+1
3.5112E+3	3.6490E+1	-6.0147E+0	2.2848E-1	-5.3149E+1	-6.4641E+1	-7.5855E+1	-8.0787E+1
3.8535E+3	3.6480E+1	-6.6168E+0	2.2906E-1	-5.3173E+1	-6.4136E+1	-7.4647E+1	-7.9734E+1
4.2292E+3	3.6467E+1	-7.2740E+0	2.2831E-1	-5.3232E+1	-6.3867E+1	-7.4075E+1	-7.9172E+1
4.6416E+3	3.6452E+1	-7.9905E+0	2.2747E-1	-5.3314E+1	-6.3394E+1	-7.3866E+1	-7.8614E+1
5.0941E+3	3.6433E+1	-8.7719E+0	2.2761E-1	-5.3355E+1	-6.2995E+1	-7.3322E+1	-7.8735E+1
5.5908E+3	3.6412E+1	-9.6242E+0	2.2599E-1	-5.3477E+1	-6.2581E+1	-7.2912E+1	-7.8619E+1
6.1359E+3	3.6385E+1	-1.0553E+1	2.2455E-1	-5.3578E+1	-6.2297E+1	-7.3008E+1	-7.8020E+1
6.7342E+3	3.6354E+1	-1.1563E+1	2.2233E-1	-5.3724E+1	-6.1991E+1	-7.2803E+1	-7.7819E+1
7.3907E+3	3.6317E+1	-1.2662E+1	2.2131E-1	-5.3837E+1	-6.1592E+1	-7.2570E+1	-7.7945E+1
8.1113E+3	3.6273E+1	-1.3855E+1	2.1702E-1	-5.4082E+1	-6.1371E+1	-7.2396E+1	-7.7898E+1
8.9022E+3	3.6220E+1	-1.5148E+1	2.1328E-1	-5.4298E+1	-6.1197E+1	-7.2380E+1	-7.8262E+1
9.7701E+3	3.6158E+1	-1.6546E+1	2.0885E-1	-5.4545E+1	-6.1085E+1	-7.2409E+1	-7.8478E+1
1.0723E+4	3.6084E+1	-1.8056E+1	2.0291E-1	-5.4890E+1	-6.0957E+1	-7.2486E+1	-7.8247E+1
1.1768E+4	3.5996E+1	-1.9681E+1	1.9595E-1	-5.5292E+1	-6.0875E+1	-7.2791E+1	-7.8924E+1
1.2915E+4	3.5894E+1	-2.1424E+1	1.8825E-1	-5.5684E+1	-6.1052E+1	-7.3292E+1	-7.9717E+1
1.4175E+4	3.5773E+1	-2.3286E+1	1.7953E-1	-5.6205E+1	-6.1112E+1	-7.3531E+1	-8.0782E+1
1.5557E+4	3.5633E+1	-2.5267E+1	1.6961E-1	-5.6798E+1	-6.1307E+1	-7.4077E+1	-8.1225E+1
1.7074E+4	3.5470E+1	-2.7365E+1	1.6047E-1	-5.7410E+1	-6.1435E+1	-7.4457E+1	-8.2788E+1
1.8738E+4	3.5282E+1	-2.9573E+1	1.4672E-1	-5.8260E+1	-6.2045E+1	-7.5159E+1	-8.3012E+1
2.0565E+4	3.5066E+1	-3.1883E+1	1.3428E-1	-5.9162E+1	-6.2471E+1	-7.6160E+1	NaN
2.2570E+4	3.4819E+1	-3.4285E+1	1.2248E-1	-6.0101E+1	-6.2986E+1	-7.6909E+1	NaN
2.4771E+4	3.4540E+1	-3.6762E+1	1.1043E-1	-6.1100E+1	-6.3642E+1	-7.9655E+1	NaN
2.7186E+4	3.4227E+1	-3.9297E+1	9.7882E-2	-6.2278E+1	-6.4362E+1	NaN	NaN
2.9836E+4	3.3877E+1	-4.1871E+1	8.8329E-2	-6.3314E+1	-6.5031E+1	NaN	NaN
3.2745E+4	3.3491E+1	-4.4463E+1	7.6793E-2	-6.4225E+1	-6.6742E+1	NaN	NaN
3.5938E+4	3.3068E+1	-4.7048E+1	5.8068E-2	-6.4721E+1	NaN	NaN	NaN
3.9442E+4	3.2607E+1	-4.9605E+1	5.2392E-2	-6.5615E+1	NaN	NaN	NaN
4.3288E+4	3.2112E+1	-5.2111E+1	5.9421E-2	-6.4521E+1	NaN	NaN	NaN
4.7508E+4	3.1581E+1	-5.4547E+1	6.2276E-2	-6.4114E+1	NaN	NaN	NaN
5.2140E+4	3.1018E+1	-5.6895E+1	NaN	NaN	NaN	NaN	NaN
5.7224E+4	3.0424E+1	-5.9140E+1	NaN	NaN	NaN	NaN	NaN
6.2803E+4	2.9802E+1	-6.1271E+1	NaN	NaN	NaN	NaN	NaN
6.8926E+4	2.9155E+1	-6.3278E+1	NaN	NaN	NaN	NaN	NaN
7.5646E+4	2.8485E+1	-6.5156E+1	NaN	NaN	NaN	NaN	NaN
8.3022E+4	2.7794E+1	-6.6901E+1	NaN	NaN	NaN	NaN	NaN
9.1116E+4	2.7085E+1	-6.8511E+1	NaN	NaN	NaN	NaN	NaN
1.0000E+5	2.5873E+1	-6.3669E+1	NaN	NaN	NaN	NaN	NaN
